Time,chloroplast,cytosol,RuBP,PGA,TP,Ru5P,Pi,ATP,ADP,E_RuBisCO,totRuBP,TPc,Pic,V6,P_0,RuBisCO,PGA_red,TP_red,RuBP_reg,TPT,ATP_S
4.2,1.0,1.0,1.9302342311800356,4.644406633860588,0.4123354154727891,0.33948726993388,2.4673479411292565,0.9060290156589615,0.5939709843410396,3.56,3.6151968619722625,0.2,1.4,5.8801285588795,16.0,1.626369846910949,2.766451399666964,0.5400152869562466,1.6337266482783968,0.08376491360850262,4.314606634873658
4.375,1.0,1.0,1.9298903487897017,4.729185783319054,0.4092094193656854,0.3371398256109291,2.4039995186892753,0.8907594938512005,0.6092405061488004,3.56,3.6148529795819275,0.2,1.4,5.8801285588795,16.0,1.6265335483540266,2.7680065002699457,0.5380481166720685,1.6276553644282394,0.09548068457286829,4.308963106411443
4.55,1.0,1.0,1.9284722040273696,4.813755715642278,0.4060385062413366,0.33483022376180893,2.3431917687047084,0.8753141160106767,0.6246858839893242,3.56,3.6134348348195955,0.2,1.4,5.8801285588795,16.0,1.6264577154828002,2.7690601074591075,0.5360318035690185,1.6214046010027843,0.10689451015539606,4.302715541129395
4.725,1.0,1.0,1.9259940116158523,4.89811953201402,0.40283019329978015,0.3325630982219087,2.2848631434393423,0.8597107482087928,0.6402892517912081,3.56,3.6109566424080786,0.2,1.4,5.8801285588795,16.0,1.6261445789485511,2.769619257651935,0.5339705402200104,1.6149907161394,0.11799453671296471,4.295904532992027
4.9,1.0,1.0,1.922472447473103,4.9822793830987795,0.39959156168296783,0.33034247102703485,2.228946567367698,0.8439698602928609,0.65603013970714,3.56,3.60743507826533,0.2,1.4,5.8801285588795,16.0,1.625595800342474,2.7696917806575096,0.5318683931688197,1.6084294725255106,0.12877064856689427,4.288569310163544
5.075,1.0,1.0,1.9179266279216185,5.0662361547609525,0.396329227980951,0.32817177022796956,2.1753700733250447,0.8281142562773922,0.6718857437226087,3.56,3.6028892587138452,0.2,1.4,5.8801285588795,16.0,1.6248125217917366,2.7692863068269267,0.5297292713950464,1.6017360344430076,0.13921452591448324,4.280747782999069
5.25,1.0,1.0,1.912378072627363,5.149989169202786,0.3930493298457827,0.32605384351733596,2.1240574597310635,0.8121687908638522,0.6878312091361487,3.56,3.59734070341959,0.2,1.4,5.8801285588795,16.0,1.6237954225999867,2.7684122942379243,0.5275569034744226,1.5949249400694125,0.149319697935336,4.272476493502776
5.425,1.0,1.0,1.9058506495647778,5.233535903277583,0.38975752350416754,0.32399097193680154,2.0749289750832185,0.7961600654842201,0.7038399345157809,3.56,3.590813280357005,0.2,1.4,5.8801285588795,16.0,1.6225447821745766,2.767080062956485,0.5253548221490187,1.588010064963357,0.15908158019658125,4.263790508981302
5.6,1.0,1.0,1.898370501663796,5.316871727035571,0.38645899137662737,0.3219848861923633,2.027902028315975,0.7801161021674181,0.7198838978325829,3.56,3.5833331324560227,0.2,1.4,5.8801285588795,16.0,1.621060548938731,2.765300827105024,0.5231263553923426,1.5810045863724718,0.16849748865650255,4.254723291853629
5.775,1.0,1.0,1.8899659556029174,5.3999896664698,0.3831584582428466,0.3200367869855742,1.9828919182054208,0.7640659973060724,0.7359340026939285,3.56,3.574928586395143,0.2,1.4,5.8801285588795,16.0,1.619342415117946,2.7630867182385166,0.5208746232809607,1.5739209541691617,0.1775666254056383,4.2453065695817465
5.95,1.0,1.0,1.8806674136854218,5.482880194993654,0.3798602144962953,0.3181473700230463,1.9398125713261136,0.7480395602055967,0.7519604397944042,3.56,3.565630044477647,0.2,1.4,5.8801285588795,16.0,1.6173898973056509,2.7604507956473316,0.5186025400896284,1.566770871810966,0.18629003377398487,4.235570222439033
6.125,1.0,1.0,1.8705072300005614,5.56553105843107,0.37656814506062697,0.3163168558492142,1.8985772758289834,0.7320669432445335,0.7679330567554674,3.56,3.555469860792786,0.2,1.4,5.8801285588795,16.0,1.615202422604477,2.7574070408608122,0.5163128210433741,1.5595652891238416,0.194670522581386,4.225542201682681
6.3,1.0,1.0,1.8595195722052886,5.647927138255682,0.3732857625413831,0.3145450242742105,1.859099397274717,0.7161782716589806,0.7838217283410204,3.56,3.5444822029975134,0.2,1.4,5.8801285588795,16.0,1.6127794199369052,2.7539703349528057,0.5140079931209409,1.5523144075708477,0.2027125611179489,4.215248486265501
6.475,1.0,1.0,1.8477402703151544,5.7300503574910655,0.37001624319367843,0.312831252893607,1.82129306273687,0.7004032814700201,0.7995967185299809,3.56,3.5327029011073794,0.2,1.4,5.8801285588795,16.0,1.6101204158426385,2.7501564183383187,0.5116904092394832,1.5450276978099293,0.21042214790928435,4.2047130823279595
6.65,1.0,1.0,1.8352066539021739,5.811879633095316,0.3667624643227556,0.31117455899532825,1.7850738002110675,0.684770973986739,0.815229026013262,3.56,3.520169284694397,0.2,1.4,5.8801285588795,16.0,1.6072251337492196,2.745981833653381,0.5093622650849025,1.537713928673293,0.2178066574436293,4.1939580662970215
6.825,1.0,1.0,1.821957379091911,5.893390877817567,0.36352704181183176,0.30957364400878634,1.7503591218639636,0.6693092947295802,0.8306907052704208,3.56,3.506920009884136,0.2,1.4,5.8801285588795,16.0,1.6040935953363986,2.7414638530580167,0.5070256178039456,1.5303812061801512,0.2248746698156308,4.183003669498472
7.0,1.0,1.0,1.8080322467551315,5.974557053457893,0.3603123665937357,0.3080269395654365,1.717069041660955,0.6540448436272691,0.8459551563727318,3.56,3.492994877547355,0.2,1.4,5.8801285588795,16.0,1.6007262222388265,2.736620391908151,0.5046824057549318,1.5230370208127315,0.23163578868488444,4.1718683998072805
7.175,1.0,1.0,1.7934720133191113,6.05534827622058,0.35712063904535607,0.3065326542038108,1.685126520258788,0.639002622048797,0.860997377951204,3.56,3.478434644111333,0.2,1.4,5.8801285588795,16.0,1.597123935974298,2.731469911209995,0.5023344685296174,1.5156883010393654,0.23810045307790328,4.160569194057589
7.35,1.0,1.0,1.7783181956909933,6.135731973472473,0.35395390047774444,0.3050888197611347,1.654457832576766,0.6242058207454513,0.8757941792545497,3.56,3.4632808264832144,0.2,1.4,5.8801285588795,16.0,1.5932882536787623,2.726031311598355,0.4999835665098018,1.5083414709543057,0.24427974841292088,4.149121593730733
7.525,1.0,1.0,1.7626128718933378,6.215673089761233,0.3508140611074847,0.30369333654251535,1.6249928560178892,0.6096756511997606,0.8903243488002404,3.56,3.4475755026855586,0.2,1.4,5.8801285588795,16.0,1.5892213770087913,2.7203238217667924,0.4976313993052738,1.501002509912786,0.2501852217406607,4.137539935826211
7.7,1.0,1.0,1.7463984791546645,6.295134338482821,0.3477029241130991,0.30234401644115094,1.5966652797648124,0.5954312213043481,0.9045687786956529,3.56,3.4313611099468835,0.2,1.4,5.8801285588795,16.0,1.5849262714698777,2.7143668843233084,0.4952796225278722,1.4936770121562812,0.25582870562048804,4.125837550753738
7.875,1.0,1.0,1.7297176113614996,6.374076494188887,0.3446222055906344,0.3010386232918378,1.5694127378128209,0.5814894548083829,0.9185105451916181,3.56,3.414680242153719,0.2,1.4,5.8801285588795,16.0,1.580406733471195,2.7081800419560977,0.4929298624812321,1.486370244626477,0.2612221543432919,4.114026959492723
8.05,1.0,1.0,1.7126128179431508,6.4524587192704494,0.34157355041366033,0.2997749098675871,1.5431768703360815,0.5678650526414829,0.9321349473585181,3.56,3.3975754487353695,0.2,1.4,5.8801285588795,16.0,1.575667442611723,2.7017828265821016,0.49058372847787535,1.4790872014328502,0.26637749542293254,4.10212006305549
8.225,1.0,1.0,1.6951264064020488,6.5302389177175755,0.3385585441659292,0.298550651067578,1.5179033195545644,0.5545704931058172,0.9454295068941838,3.56,3.380089037194268,0.2,1.4,5.8801285588795,16.0,1.5707139970728634,2.6951946538348737,0.48824282262563606,1.471832653743169,0.271306498456826,4.090128318357471
8.4,1.0,1.0,1.677300250796514,6.607374107897464,0.33557872144423273,0.2973636729865144,1.4935416674450699,0.5416160670492518,0.9583839329507492,3.56,3.362262881588734,0.2,1.4,5.8801285588795,16.0,1.5655529305173586,2.688434724851652,0.48590874704613596,1.4646111941845072,0.27602066264738695,4.078062895833927
8.575,1.0,1.0,1.6591756085073404,6.683820805860761,0.33263557092229107,0.2962118776939906,1.470045323414098,0.5290099435097405,0.9709900564902605,3.56,3.34413823929956,0.2,1.4,5.8801285588795,16.0,1.5601917095464375,2.6815219368702397,0.4835831085930275,1.4574272751537922,0.2805311235163833,4.065934815447888
8.75,1.0,1.0,1.640792947558569,6.7595354106016865,0.3297305376245074,0.2950932636820178,1.4473713704389788,0.5167582609512316,0.9832417390487695,3.56,3.3257555783507886,0.2,1.4,5.8801285588795,16.0,1.5546387115055345,2.674474803673574,0.48126752122308203,1.4502852407249411,0.28484857866267477,4.053755059019426
8.925,1.0,1.0,1.6221917866081752,6.834474582961391,0.326865022884336,0.2940059420550124,1.4254803782211078,0.5048652390773626,0.9951347609226385,3.56,3.307154417400395,0.2,1.4,5.8801285588795,16.0,1.5489031832023288,2.667311386452746,0.4789636062371082,1.4431893520926835,0.2889832318306245,4.041534658001554
9.1,1.0,1.0,1.6034105494769006,6.908595610451949,0.3240403824607502,0.29294814863620505,1.4043361916292443,0.4933333062836127,1.0066666937163882,3.56,3.2883731802691196,0.2,1.4,5.8801285588795,16.0,1.542995181853328,2.660049235223367,0.4766729906503288,1.436143806704826,0.29294475408401494,4.0292847568806085
9.275,1.0,1.0,1.5844864357532227,6.981856751145059,0.321257923263732,0.2919182522458018,1.3839057021982155,0.48216323805631034,1.0178367619436905,3.56,3.26944906654544,0.2,1.4,5.8801285588795,16.0,1.5369255002518458,2.6527053405472127,0.47439730397498264,1.4291527514029103,0.29674226052332253,4.0170166532567135
9.45,1.0,1.0,1.5654553086168148,7.054217550853043,0.3185188991019415,0.2909147594687058,1.364158609749262,0.47135430200898204,1.0286456979910186,3.56,3.250417939409034,0.2,1.4,5.8801285588795,16.0,1.5307055787046124,2.645296094996152,0.47213817370438504,1.4222202900174497,0.3003843007408496,4.004741816347601
9.625,1.0,1.0,1.5463516005851272,7.125639129057441,0.3158245058184996,0.289936316273585,1.3450671803726257,0.4609044057231603,1.0390955942768405,3.56,3.231314231377344,0.2,1.4,5.8801285588795,16.0,1.5243474066812157,2.637837263557368,0.4698972197809315,1.4153504859520878,0.30387886107121626,3.9924718861565043
9.8,1.0,1.0,1.52720823743373,7.1960844303365255,0.3131758761291189,0.28898170687175345,1.326606006116673,0.450810244094035,1.049189755905966,3.56,3.2121708682259476,0.2,1.4,5.8801285588795,16.0,1.517863417341939,2.6303439620200306,0.46767604831412823,1.4085473603463536,0.3072333766525386,3.9802186558641233
9.975,1.0,1.0,1.5080565800969288,7.265518439334128,0.31057407442460444,0.28804985021551244,1.3087517708102332,0.44106744343723014,1.058932556562771,3.56,3.1930192108891458,0.2,1.4,5.8801285588795,16.0,1.511266378152601,2.6228306423002308,0.46547624479205496,1.4018148864349305,0.3104547513519301,3.967994040165326
10.15,1.0,1.0,1.4889263839443907,7.333908358533486,0.30802009174991923,0.2871397945334628,1.2914830255470047,0.43167070016291326,1.0683292998370875,3.56,3.1738890147366075,0.2,1.4,5.8801285588795,16.0,1.5045692806728665,2.6153110836448548,0.4632993670035895,1.3951569807279574,0.3135493837117932,3.9558100322985026
10.325,1.0,1.0,1.4698457744713422,7.401223749199582,0.3055148411264393,0.28625071028721116,1.274779976514844,0.4226139123448082,1.0773860876551928,3.56,3.154808405263558,0.2,1.4,5.8801285588795,16.0,1.4977852323424956,2.6077983886946963,0.4611469378615294,1.388577491626889,0.31652319722439387,3.943678652436197
10.5,1.0,1.0,1.4508412381479074,7.467436636794084,0.30305915334370476,0.2853818819122722,1.2586242870815476,0.41389030298814433,1.086109697011857,3.56,3.1358038689401226,0.2,1.4,5.8801285588795,16.0,1.490927352721393,2.6003049834690923,0.459020438290096,1.3820801860679217,0.3193816734257456,3.931611889946285
10.675,1.0,1.0,1.4319376269549473,7.532521582926844,0.3006537733122445,0.28453269867807524,1.242998895366872,0.40549253422163756,1.094507465778363,3.56,3.1169002577471625,0.2,1.4,5.8801285588795,16.0,1.4840086762013545,2.59284262044532,0.4569213003152255,1.3756687347533607,0.3221298865015804,3.919621641818427
10.85,1.0,1.0,1.4131581749911843,7.596455726479426,0.29829935703973237,0.28370264496993475,1.2278878479451911,0.39741281199891465,1.1025871880010862,3.56,3.0981208057834007,0.2,1.4,5.8801285588795,16.0,1.4770420627369147,2.585422384033004,0.4548509004731421,1.369346696493101,0.32477253830593106,3.907719649301937
11.025,1.0,1.0,1.3945245254663265,7.6592187969243275,0.2959964692683883,0.282891290261441,1.2132761498354692,0.3896429811932893,1.1103570188067118,3.56,3.0794871562585424,0.2,1.4,5.8801285588795,16.0,1.470040117672403,2.578054697875815,0.4528105536321224,1.3631175021356168,0.3273139928965767,3.895917434536477
11.2,1.0,1.0,1.376056766390239,7.720793103082805,0.2937455817915383,0.2820982790104963,1.1991496305415406,0.3821746112087078,1.117825388791293,3.56,3.0610193971824557,0.2,1.4,5.8801285588795,16.0,1.4630151212996936,2.570749333540746,0.4508015073040575,1.356984438522063,0.3297583098837966,3.8842262386900352
11.375,1.0,1.0,1.3577734733192917,7.781163500636013,0.29154707245097966,0.2813233206773922,1.1854948255990743,0.374999072413527,1.125000927586474,3.56,3.0427361041115075,0.2,1.4,5.8801285588795,16.0,1.4559789683856148,2.563515420272568,0.44882493650618077,1.3509506328493082,0.33210927606414664,3.8726569628596623
11.55,1.0,1.0,1.3396917429639235,7.8403173702066615,0.28940121557021325,0.28056618610985773,1.1722988375835457,0.36810764301744286,1.1318923569825587,3.56,3.0246543737561398,0.2,1.4,5.8801285588795,16.0,1.4489431175725427,2.5563614555932257,0.44688193921888775,1.3450190377790543,0.33437043496621577,3.8612201127466457
11.725,1.0,1.0,1.3218272624723262,7.898244520913412,0.2873081983951704,0.27982668716544984,1.159549287231777,0.3614915197651059,1.1385084802348957,3.56,3.0067898932645427,0.2,1.4,5.8801285588795,16.0,1.4419185445674425,2.5492953970629944,0.44497352423537034,1.339192477018199,0.3365451118785984,3.849925704461461
11.9,1.0,1.0,1.30419438706981,7.954937066051038,0.2852681328224688,0.27910466152654834,1.1472342956232848,0.35514180825260544,1.1448581917473963,3.56,2.989157017862028,0.2,1.4,5.8801285588795,16.0,1.4349157163986912,2.542324580165962,0.4431006221226251,1.3334735501370665,0.3386364538044804,3.8387832685246734
12.075,1.0,1.0,1.2868061649047557,8.010389396001647,0.2832810250744634,0.2783999859671681,1.135342340694426,0.34904966086834877,1.1509503391316531,3.56,2.9717687956969723,0.2,1.4,5.8801285588795,16.0,1.4279445764572343,2.5354555972627013,0.441264092562371,1.32786453451377,0.3406474446269176,3.827801883639315
12.25,1.0,1.0,1.2696744001383073,8.064598079330427,0.28134678957130843,0.2777125605589059,1.1238622055952947,0.3432063030830146,1.156793696916987,3.56,2.9546370309305248,0.2,1.4,5.8801285588795,16.0,1.4210145155656724,2.5286944990501032,0.4394646939686452,1.3223675383250286,0.34258089317392076,3.816990046124469
12.425,1.0,1.0,1.252809712132523,8.117561761985648,0.2794652538767025,0.2770423000995189,1.1127829369478237,0.3376030612408235,1.162396938759178,3.56,2.9377723429247418,0.2,1.4,5.8801285588795,16.0,1.4141343641067776,2.5220467851856156,0.4377030926251616,1.3169844547948946,0.34443947603815345,3.8063556469086435
12.6,1.0,1.0,1.2362215929572928,8.169281064524577,0.27763616195372437,0.2763891277878965,1.1020938102874094,0.3322313879473721,1.1677686120526294,3.56,2.9211842237495107,0.2,1.4,5.8801285588795,16.0,1.4073123884242393,2.5155174095787665,0.4359798641934086,1.3117169458366338,0.3462257565146699,3.795905953448944
12.775,1.0,1.0,1.2199184635129101,8.219758478151048,0.27585917742808475,0.27575296991437204,1.0917843018723823,0.3270828840238539,1.1729171159761478,3.56,2.9048810943051295,0.2,1.4,5.8801285588795,16.0,1.4005562917574392,2.5091107915984683,0.43429549394538536,1.3065664349969297,0.34794219715253755,3.7856475958310787
12.95,1.0,1.0,1.2039077281292474,8.268998260489331,0.2741338871789659,0.27513375127475165,1.0818440662973903,0.3221493169166246,1.1778506830833768,3.56,2.8888703589214684,0.2,1.4,5.8801285588795,16.0,1.3938732192462377,2.502830830193987,0.43265037723762206,1.3015341042827482,0.34959117001110207,3.7755865573304175
13.125,1.0,1.0,1.1881958274538427,8.317006331941387,0.27245980525893354,0.27453139123654874,1.0722629193058781,0.31742263576512186,1.1825773642348794,3.56,2.873158458246066,0.2,1.4,5.8801285588795,16.0,1.3872697663915,2.496680919764084,0.4310448205262251,1.2966208933477805,0.35117496547897403,3.765728169651696
13.3,1.0,1.0,1.17278828948685,8.36379017333737,0.27083637708331515,0.2739458004277727,1.0630308251561258,0.3128949834372753,1.187105016562726,3.56,2.857750920279071,0.2,1.4,5.8801285588795,16.0,1.380751990366564,2.4906639672571167,0.4294790429344145,1.2918275005532902,0.3526957998299984,3.7560771128519135
13.475,1.0,1.0,1.157689778681886,8.409358725444086,0.26926298382560016,0.2733768780197383,1.0541378878947556,0.30855870586760126,1.1914412941324002,3.56,2.84265240947411,0.2,1.4,5.8801285588795,16.0,1.3743254236294649,2.4847824102373695,0.4279531783242266,1.2871543856932186,0.3541558215961369,3.7466374197804235
